CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,TOTALPREM,MINCRDT,MAXCRDT,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,MAX_PAYM_YM,MAX_PRM,CUST_INCM
8333,N,1,26,18611,20,N,199707,경기,8.기타,학생,0,6,6,N,None,0,,0,0
21715,N,1,44,8333,20,N,101,전북,6.제조업,2차산업 종사자,0,6,6,Y,1.주부,2,,0,4399
5323,N,1,51,40000,20,N,200306,경기,7.1차산업,1차산업 종사자,0,6,6,Y,1.주부,1,,0,5665
316,N,1,66,11409,40,N,200306,인천,6.제조업,운전직,0,6,6,Y,1.주부,0,,0,3413
21968,N,1,81,18333,20,N,200504,부산,3.사무직,3차산업 종사자,0,6,6,Y,8.기타,0,,0,3413
2918,N,1,54,25416,20,N,200306,대구,4.전문직,공무원,5435100,6,6,Y,1.주부,1,,0,5007
8683,N,1,13,25833,20,N,200705,경북,8.기타,학생,0,6,6,N,None,0,,0,3413
11648,N,1,59,32887,11,N,200306,서울,6.제조업,운전직,0,7,7,Y,1.주부,2,,0,5302
2003,N,1,20,7083,30,N,200810,서울,8.기타,학생,0,5,99,N,None,0,,0,0
14766,N,1,25,6547,11,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
2470,N,1,74,2687,11,N,200306,전남,7.1차산업,1차산업 종사자,47096333,6,6,Y,7.1차산업,0,,0,3413
10831,N,1,38,20694,20,N,200612,전남,3.사무직,사무직,15125396,6,6,Y,4.전문직,2,,0,3933
17769,N,2,8,0,99,N,200907,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
22280,N,1,20,27098,12,N,201004,경남,8.기타,학생,0,6,6,N,None,0,,0,0
20364,N,2,84,11805,20,N,200306,울산,1.주부,주부,0,6,6,Y,8.기타,0,,0,3413
11146,N,1,4,11527,20,N,201308,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
3701,N,1,21,14166,20,N,200306,경북,8.기타,학생,0,6,6,N,None,0,,0,0
771,N,1,52,10416,20,N,200306,충남,3.사무직,사무직,30000,6,6,Y,1.주부,0,,0,5159
10305,N,2,21,16106,99,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,0
10701,N,2,29,14785,20,N,200505,부산,3.사무직,사무직,0,6,6,N,None,0,,0,2734
19208,N,1,33,51666,20,N,200306,서울,3.사무직,사무직,15899391,0,0,N,None,0,,0,3914
15288,Y,1,29,25555,20,N,200606,서울,8.기타,학생,0,6,6,N,None,0,,0,0
3004,N,2,52,0,99,N,200306,부산,4.전문직,교사,6523498,6,6,Y,3.사무직,0,,0,5277
17684,N,1,24,38750,20,N,200801,서울,8.기타,학생,0,6,6,N,None,0,,0,0
21598,N,2,22,7083,20,N,200306,강원,8.기타,학생,0,6,6,N,None,0,,0,0
10202,N,2,31,19583,20,N,200306,전북,4.전문직,의료직 종사자,0,6,6,N,None,0,,0,3060
8659,Y,2,26,47500,20,N,200701,경기,8.기타,학생,9580200,6,6,N,None,0,,0,0
7947,N,2,36,12638,30,N,200306,서울,1.주부,주부,0,5,6,Y,8.기타,0,,0,0
6146,N,2,25,0,12,N,200104,전남,8.기타,학생,0,6,6,N,None,0,,0,0
4731,N,2,15,29755,20,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
1479,N,2,20,11773,40,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
4789,N,1,71,20972,20,N,200306,경기,8.기타,단순 노무직,287973,6,6,Y,5.서비스,0,,0,3413
11757,N,1,56,0,13,N,200306,충북,2.자영업,자영업,0,2,2,Y,2.자영업,2,,0,5217
6204,N,2,30,9981,13,N,200402,충북,1.주부,주부,0,6,6,N,None,0,,0,0
6484,N,1,18,22638,20,N,200703,광주,8.기타,학생,0,6,6,N,None,0,,0,3413
22369,N,2,13,43750,20,N,201212,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
2120,N,1,27,41388,20,N,201101,서울,8.기타,학생,0,6,6,N,None,0,,0,0
1384,N,1,27,11111,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
6208,Y,1,59,35138,20,N,200402,세종,3.사무직,사무직,2529600,6,6,Y,1.주부,1,,0,5661
10894,N,2,26,2186,13,N,200801,경남,8.기타,학생,0,6,6,N,None,0,,0,0
10475,N,2,33,34583,20,N,200104,경기,4.전문직,전문직,14307983,6,6,N,None,0,,0,3378
21256,N,1,41,10000,20,N,200306,대전,5.서비스,2차산업 종사자,6213557,6,6,N,None,0,,0,4260
2890,N,1,55,22777,20,N,200306,인천,5.서비스,2차산업 종사자,0,6,6,Y,None,1,,0,5254
12759,N,2,25,8666,11,N,200005,강원,3.사무직,사무직,0,6,6,N,None,0,,0,2420
3655,N,1,24,3503,12,N,200306,전남,8.기타,학생,0,6,6,Y,1.주부,1,,0,0
2886,N,2,55,12247,12,N,200306,서울,8.기타,3차산업 종사자,0,9,9,Y,5.서비스,1,,0,2860
14830,N,2,21,14444,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
21156,N,2,44,0,99,N,200306,서울,3.사무직,사무직,1697500,6,6,N,None,0,,0,4410
22072,Y,2,37,4131,12,N,200609,부산,3.사무직,사무직,0,6,7,N,None,0,,0,2771
14623,Y,1,36,16492,99,N,200306,인천,4.전문직,전문직,0,6,6,N,None,0,,0,4111
19423,N,1,62,7233,40,N,101,경북,5.서비스,2차산업 종사자,0,2,99,Y,1.주부,2,,0,3413
15353,N,1,18,12083,30,N,200705,서울,8.기타,학생,0,6,99,N,None,0,,0,3413
5705,N,2,38,18055,20,N,200306,경기,2.자영업,자영업,6358064,6,6,N,None,0,,0,3523
17275,N,1,19,27777,30,N,200302,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
20139,N,2,6,0,99,N,201408,울산,8.기타,학생,0,6,6,N,None,0,,0,3413
20350,N,1,16,0,99,N,200306,전남,8.기타,학생,0,6,6,N,None,0,,0,3413
2519,N,2,69,48877,11,N,200306,경남,1.주부,주부,28069400,6,6,Y,3.사무직,0,,0,3413
8162,N,1,21,33750,20,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,0
20341,N,1,17,12222,20,N,200306,부산,8.기타,학생,0,6,6,N,None,0,,0,3413
7173,N,1,61,8390,30,N,200306,경기,3.사무직,공무원,88120,10,10,Y,1.주부,0,,0,3413
5796,Y,1,33,16813,99,N,200306,인천,8.기타,학생,21376980,6,6,N,None,0,,0,0
9416,N,1,59,8258,12,N,200306,강원,6.제조업,2차산업 종사자,0,6,6,Y,8.기타,2,,0,4458
8043,N,1,29,10833,30,N,200306,인천,8.기타,학생,0,6,6,N,None,0,,0,0
19338,N,1,22,4583,20,N,200306,경남,8.기타,학생,0,6,6,N,None,0,,0,0
17680,N,2,15,35138,20,N,200801,부산,8.기타,학생,0,6,6,N,None,0,,0,3413
15231,N,2,20,14444,20,N,200509,경북,8.기타,학생,0,6,6,N,None,0,,0,0
12611,N,1,19,4706,11,N,200306,전북,8.기타,학생,0,6,6,N,None,0,,0,3413
10359,N,1,17,10555,30,N,199602,서울,8.기타,학생,0,6,6,No,None,0,,0,3413
3629,N,2,26,6111,20,N,200306,충북,1.주부,주부,0,5,99,Y,3.사무직,1,,0,0
14483,N,1,41,31527,20,N,200306,경기,3.사무직,사무직,0,6,6,Y,3.사무직,0,,0,4795
11047,N,2,21,11619,11,N,201101,충북,8.기타,학생,0,6,6,N,None,0,,0,0
6726,N,1,6,0,99,N,201305,부산,8.기타,학생,0,6,6,N,None,0,,0,3413
14877,N,1,18,8926,99,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
2446,N,2,81,15277,20,N,200306,광주,1.주부,주부,0,6,6,N,None,0,,0,3413
20111,N,1,41,0,99,N,201212,서울,3.사무직,사무직,0,6,6,N,None,0,,0,4774
11558,N,1,62,13131,12,N,200306,강원,6.제조업,운전직,0,6,6,Y,1.주부,0,,0,3413
14841,N,1,20,8368,70,N,200306,인천,8.기타,학생,72600,6,6,N,None,0,,0,0
20677,N,2,58,15000,20,N,200306,울산,1.주부,주부,0,6,6,Y,3.사무직,0,,0,0
1417,N,1,24,0,99,N,200306,서울,8.기타,학생,0,5,99,N,None,0,,0,0
2420,N,1,16,9166,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
2566,N,1,65,30000,20,N,200306,충북,2.자영업,자영업,11191947,6,6,Y,8.기타,0,,0,3413
18259,N,1,65,7455,40,N,200306,경북,2.자영업,자영업,0,6,6,Y,2.자영업,0,,0,3413
5964,N,2,20,4437,13,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
10307,N,1,21,24573,99,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,0
4288,N,2,15,7440,12,N,200710,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
22044,N,1,21,10000,30,N,200604,부산,8.기타,학생,0,6,6,N,None,0,,0,0
18818,N,2,48,6527,30,N,200306,부산,1.주부,주부,2538121,7,8,Y,2.자영업,1,,0,0
2089,N,2,14,37073,11,N,201003,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
10581,N,1,38,5184,99,N,200402,경남,2.자영업,자영업,0,6,6,Y,1.주부,0,,0,4646
10190,Y,1,32,25694,20,N,200306,부산,8.기타,학생,0,6,6,N,None,0,,0,0
8593,N,1,16,12192,20,N,200512,경북,8.기타,학생,0,6,6,N,None,0,,0,3413
18431,N,2,59,7710,40,N,200306,경북,1.주부,주부,0,6,6,Y,2.자영업,1,,0,0
2422,N,1,16,4216,99,N,200306,강원,8.기타,학생,0,6,6,N,None,0,,0,3413
12494,N,2,28,27222,20,N,200306,광주,8.기타,학생,13230720,6,6,N,None,0,,0,0
19290,Y,1,26,4861,20,N,200306,경북,8.기타,학생,0,6,6,N,None,0,,0,0
17274,N,1,19,9493,11,N,199907,경북,8.기타,학생,0,6,6,N,None,0,,0,3413
8019,N,2,31,12935,40,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
12914,Y,1,45,7361,20,N,200412,전남,6.제조업,2차산업 종사자,0,6,6,Y,1.주부,2,,0,4360
3632,N,2,26,8572,12,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,0
9121,N,1,17,9861,20,N,200306,전남,8.기타,학생,0,6,6,N,None,0,,0,3413
185,N,1,17,11111,20,N,200306,대전,8.기타,학생,0,6,6,N,None,0,,0,3413
5953,N,1,21,9583,30,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
4421,N,2,9,0,99,N,201007,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
9554,N,2,55,9062,11,N,200306,경기,1.주부,주부,0,6,6,Y,3.사무직,2,,0,0
17361,N,1,64,6030,12,N,200403,경기,6.제조업,2차산업 종사자,0,6,6,Y,1.주부,1,,0,3413
10655,N,1,13,0,99,N,200411,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
13589,N,2,75,5745,12,N,200306,경기,1.주부,주부,0,6,6,Y,7.1차산업,0,,0,3413
9403,N,1,59,10416,20,N,200306,경남,5.서비스,2차산업 종사자,0,6,6,Y,1.주부,3,,0,4519
5905,N,1,23,17733,99,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,0
5992,N,1,18,5972,30,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
10236,N,1,27,10000,40,N,200306,충남,8.기타,학생,0,6,6,N,None,0,,0,0
10774,N,2,24,9768,20,N,200603,광주,8.기타,학생,0,6,6,N,None,0,,0,0
10196,N,1,32,0,11,N,200306,전남,8.기타,학생,0,6,6,N,None,0,,0,0
3690,N,2,21,23637,12,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
18114,N,1,17,3546,12,N,200306,부산,8.기타,학생,0,6,6,N,None,0,,0,3413
5919,N,1,22,22500,20,N,200306,충북,8.기타,학생,0,6,6,N,None,0,,0,0
14054,N,1,54,11818,40,N,200306,전북,2.자영업,자영업,9381700,6,6,Y,2.자영업,2,,0,5265
1378,N,2,28,8333,20,N,200306,광주,8.기타,학생,0,6,6,N,None,0,,0,0
5898,N,1,23,10243,99,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
5914,N,1,23,6314,13,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
14995,Y,2,38,22966,30,N,200009,서울,4.전문직,교육관련직,0,6,7,Y,4.전문직,0,,0,3789
5772,N,1,34,24166,20,N,200306,경기,3.사무직,사무직,22511993,6,6,N,None,0,,0,3851
11762,N,1,56,21944,20,N,200306,인천,5.서비스,2차산업 종사자,0,6,6,Y,5.서비스,2,,0,4320
6608,N,2,12,21388,20,N,200909,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
17036,N,2,23,15555,20,N,200306,전북,8.기타,학생,0,5,99,N,None,0,,0,0
2576,N,1,64,9820,30,N,200306,인천,5.서비스,2차산업 종사자,0,6,6,Y,1.주부,2,,0,3413
11646,N,1,59,11898,99,N,200306,경남,4.전문직,전문직,0,7,7,Y,2.자영업,1,,0,4642
14044,N,1,54,19861,20,N,200306,충남,6.제조업,운전직,0,6,6,Y,3.사무직,2,,0,5161
4729,N,1,15,31527,20,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
549,N,1,58,55555,20,N,200306,경기,3.사무직,기업/단체 임원,470100,6,6,Y,1.주부,2,,0,9354
17765,N,2,8,38888,20,N,200906,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
4453,N,2,34,40000,20,N,201107,대전,5.서비스,3차산업 종사자,0,6,6,N,None,0,,0,3520
2411,N,1,17,752,40,N,200306,강원,8.기타,학생,0,6,6,N,None,0,,0,3413
14896,N,1,69,0,99,N,200306,강원,8.기타,단순 노무직,0,6,6,Y,8.기타,0,,0,3413
3285,N,1,43,0,99,N,200306,경기,8.기타,학생,14052427,6,6,N,None,0,,0,0
14820,N,1,22,16666,20,N,200306,대전,8.기타,학생,0,6,6,N,None,0,,0,0
9382,N,1,60,5779,99,N,200306,전남,2.자영업,자영업,0,8,8,Y,2.자영업,3,,0,5267
21623,N,1,20,17361,20,N,200306,부산,8.기타,학생,0,6,6,N,None,0,,0,0
1313,Y,2,34,10833,30,N,200306,대구,8.기타,학생,0,6,6,N,None,0,,0,0
432,N,1,61,20833,20,N,200306,경남,6.제조업,2차산업 종사자,0,6,6,Y,1.주부,0,,0,3413
8813,N,1,26,9423,99,N,200912,대구,8.기타,학생,3538834,6,6,N,None,0,,0,0
15378,N,1,31,32631,11,N,200710,경기,8.기타,학생,0,6,6,N,None,0,,0,0
18356,N,1,61,10000,20,N,200306,전북,6.제조업,운전직,0,6,6,Y,5.서비스,1,,0,3413
6329,N,2,30,10416,20,N,200504,울산,3.사무직,단순 사무직,0,6,6,N,None,0,,0,2638
13758,N,1,62,13333,20,N,200306,인천,5.서비스,3차산업 종사자,0,7,7,Y,5.서비스,0,,0,3413
5999,N,1,18,27873,20,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
17051,N,2,22,2173,12,N,200306,인천,8.기타,학생,0,6,6,N,None,0,,0,0
6723,N,1,15,6522,99,N,201304,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
19394,N,1,18,12076,99,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
10263,N,1,25,29444,20,N,200306,인천,8.기타,학생,0,6,6,N,None,0,,0,0
19837,Y,2,28,12083,20,N,200701,대전,8.기타,학생,0,6,6,N,None,0,,0,0
19268,N,1,28,48194,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
11177,N,1,56,24166,20,N,199910,경기,3.사무직,사무직,0,6,6,Y,1.주부,2,,0,5490
15318,N,1,16,25833,20,N,200611,대구,8.기타,학생,0,6,6,N,None,0,,0,3413
10494,N,2,28,12487,20,N,200108,충남,8.기타,학생,0,6,6,N,None,0,,0,0
17648,N,1,38,6842,40,N,200704,전북,3.사무직,사무직,0,6,6,N,None,0,,0,3881
6071,N,1,45,4226,13,N,200207,울산,3.사무직,사무직,0,4,6,Y,1.주부,2,,0,4041
195,N,1,16,9722,30,N,200306,대구,8.기타,학생,0,6,6,N,None,0,,0,3413
6477,N,1,33,12076,30,N,200702,서울,3.사무직,공무원,0,0,6,N,None,0,,0,3457
20374,N,1,79,15163,99,N,200306,서울,8.기타,기타,761900,6,6,Y,8.기타,0,,0,3413
4715,N,1,17,7500,20,N,200306,전남,8.기타,학생,0,6,6,N,None,0,,0,3413
17103,N,1,18,59722,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
3568,N,1,30,47395,12,N,200306,서울,8.기타,학생,0,7,7,N,None,0,,0,0
9181,N,2,71,10138,20,N,200306,강원,1.주부,주부,960000,6,6,N,None,0,,0,3413
12678,Y,1,47,12222,20,N,200011,전남,2.자영업,자영업,0,8,8,Y,4.전문직,3,,0,5331
22057,N,2,11,6735,12,N,200606,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
9708,N,1,50,26805,20,N,200306,경기,4.전문직,2차산업 종사자,2354974,6,6,Y,1.주부,2,,0,5335
18746,N,1,50,16269,99,N,200306,서울,8.기타,2차산업 종사자,0,6,6,Y,2.자영업,2,,0,4977
11618,N,1,60,27222,20,N,200306,부산,6.제조업,2차산업 종사자,0,6,6,Y,1.주부,1,,0,5028
7983,N,2,34,6378,40,N,200306,전북,8.기타,학생,0,6,6,N,None,0,,0,0
2164,N,1,7,19027,20,N,201207,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
4071,N,2,32,28306,20,N,200503,경기,8.기타,학생,0,6,6,N,None,0,,0,0
21604,N,2,21,23611,20,N,200306,대전,8.기타,학생,0,6,6,N,None,0,,0,0
12485,N,2,29,16111,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
12517,N,2,26,8136,13,N,200306,충북,5.서비스,3차산업 종사자,0,6,6,N,None,0,,0,2485
9405,N,1,59,6422,11,N,200306,충남,5.서비스,2차산업 종사자,0,6,6,Y,1.주부,2,,0,4301
17422,N,1,28,0,99,N,200411,경기,5.서비스,예체능계 종사자,0,6,6,N,None,0,,0,2950
8666,Y,2,26,12261,40,N,200702,충남,8.기타,학생,5991986,6,6,N,None,0,,0,0
5851,N,1,28,5765,99,N,200306,강원,8.기타,학생,0,6,6,N,None,0,,0,0
17018,N,1,24,11111,20,N,200306,대구,8.기타,학생,0,6,6,N,None,0,,0,0
16459,N,1,49,1995,12,N,200306,대전,4.전문직,전문직,0,1,6,Y,1.주부,2,,0,5072
14741,N,1,28,13472,20,N,200306,울산,8.기타,학생,0,6,6,N,None,0,,0,0
17747,N,2,8,9027,11,N,200904,제주,8.기타,학생,0,6,6,N,None,0,,0,3413
14837,N,2,21,0,99,N,200306,경남,8.기타,학생,0,6,6,N,None,0,,0,0
20339,N,1,17,36111,20,N,200306,울산,8.기타,학생,0,6,6,N,None,0,,0,3413
20009,N,1,34,0,99,N,201003,서울,3.사무직,사무직,0,6,6,N,None,0,,0,4020
13007,N,2,21,16666,20,N,200601,경기,8.기타,학생,0,6,6,N,None,0,,0,0
6972,N,2,15,10694,30,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
3994,N,1,26,23055,20,N,200405,대전,8.기타,학생,0,5,99,N,None,0,,0,0
5827,Y,1,30,9260,40,N,200306,대구,8.기타,학생,0,6,6,N,None,0,,0,0
14323,Y,1,46,13038,40,N,200306,서울,5.서비스,3차산업 종사자,0,6,6,N,None,0,,0,3684
14855,N,2,19,6666,20,N,200306,대구,8.기타,학생,0,6,6,N,None,0,,0,3413
19616,N,1,27,8055,30,N,200402,인천,8.기타,학생,0,6,6,N,None,0,,0,0
6224,N,2,33,37777,20,N,200403,경기,8.기타,학생,0,6,6,N,None,0,,0,0
17734,N,1,23,16944,20,N,200903,대전,8.기타,학생,0,6,6,N,None,0,,0,0
14864,N,2,19,58732,12,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
20436,N,2,69,1733,13,N,200306,대구,1.주부,주부,0,6,6,N,None,0,,0,3413
7638,Y,1,48,10277,20,N,200306,부산,3.사무직,사무직,0,6,6,Y,1.주부,2,,0,4911
1507,N,1,18,0,99,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
3963,N,1,20,0,99,N,200402,경남,8.기타,학생,0,6,6,N,None,0,,0,0
6481,N,1,18,4975,11,N,200703,충남,8.기타,학생,0,6,6,N,None,0,,0,3413
2418,N,1,17,5694,20,N,200306,전북,8.기타,학생,0,6,6,N,None,0,,0,3413
7699,N,1,46,1417,13,N,200306,경북,3.사무직,사무직,0,6,6,Y,4.전문직,1,,0,4565
10354,N,2,18,12500,20,N,200306,제주,8.기타,학생,0,6,6,N,None,0,,0,3413
1369,N,1,29,17083,20,N,200306,경북,8.기타,학생,10646854,5,6,N,None,0,,0,0
10872,N,2,10,16111,20,N,200706,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
3599,N,2,28,9583,20,N,200306,대구,3.사무직,단순 사무직,0,6,6,N,None,0,,0,2478
18724,N,1,50,20565,11,N,200306,경북,5.서비스,2차산업 종사자,0,6,6,Y,4.전문직,2,,0,5156
1806,N,1,13,25555,20,N,200503,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
4741,N,1,82,15261,99,N,200306,서울,8.기타,3차산업 종사자,0,6,6,Y,5.서비스,0,,0,3413
8538,N,1,43,12500,30,N,200504,경기,4.전문직,전문직,0,6,6,Y,1.주부,1,,0,5182
387,N,1,63,15138,20,N,200306,경남,2.자영업,자영업,8661418,6,6,Y,1.주부,2,,0,3413
22039,N,1,18,1892,13,N,200603,충남,8.기타,학생,0,6,6,N,None,0,,0,3413
4510,N,2,7,20000,20,N,201304,인천,8.기타,학생,0,6,6,N,None,0,,0,3413
10803,N,1,33,25138,20,N,200607,경기,5.서비스,3차산업 종사자,13125148,6,6,N,None,0,,0,3598
3976,N,1,22,1934,30,N,200403,대전,5.서비스,예체능계 종사자,0,5,99,N,None,0,,0,2363
6955,N,2,16,16666,20,N,200306,충북,8.기타,학생,0,6,6,N,None,0,,0,3413
17035,N,1,23,11111,20,N,200306,충남,8.기타,학생,0,6,6,N,None,0,,0,0
10303,N,1,21,2186,13,N,200306,경남,8.기타,학생,0,6,6,N,None,0,,0,0
8696,N,1,27,0,99,N,200708,경기,8.기타,학생,0,6,6,N,None,0,,0,0
16135,N,1,58,50833,20,N,200306,부산,7.1차산업,1차산업 종사자,0,6,6,Y,2.자영업,2,,0,5822
6957,N,1,16,6527,30,N,200306,제주,8.기타,학생,0,6,6,N,None,0,,0,3413
8031,N,1,31,24699,30,N,200306,서울,5.서비스,3차산업 종사자,0,6,6,N,None,0,,0,3157
8088,N,2,26,12331,99,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
17074,N,2,20,24027,20,N,200306,대구,8.기타,학생,0,6,6,N,None,0,,0,0
5168,N,2,55,29866,12,N,200306,경기,1.주부,주부,2832513,6,6,Y,3.사무직,0,,0,0
22189,N,1,49,30529,12,N,200810,경기,6.제조업,운전직,0,6,6,Y,1.주부,3,,0,4990
15098,Y,2,30,0,99,N,200402,인천,3.사무직,사무직,0,10,9,N,None,0,,0,2893
6219,N,2,14,7158,20,N,200403,광주,8.기타,학생,0,6,6,N,None,0,,0,3413
12069,N,1,47,9369,40,N,200306,경남,4.전문직,교육관련직,6912000,6,6,Y,3.사무직,2,,0,4798
21584,N,1,23,24774,99,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,0
5298,N,1,51,23888,20,N,200306,인천,5.서비스,예체능계 종사자,0,6,6,Y,5.서비스,2,,0,5290
3724,N,1,19,15972,20,N,200306,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
9848,Y,1,47,4592,12,N,200306,서울,5.서비스,2차산업 종사자,759000,6,6,Y,1.주부,2,,0,3478
8177,N,1,20,5841,40,N,200306,전남,8.기타,학생,0,6,6,N,None,0,,0,0
17483,N,1,19,13055,20,N,200508,서울,8.기타,학생,0,6,6,N,None,0,,0,3413
5897,N,1,24,7808,40,N,200306,충북,8.기타,학생,0,5,99,N,None,0,,0,0
6495,N,2,18,9001,11,N,200706,전북,8.기타,학생,0,6,6,N,None,0,,0,3413
15512,N,2,32,10972,20,N,201101,인천,1.주부,주부,0,6,6,Y,6.제조업,0,,0,0
19691,N,1,13,40442,11,N,200501,제주,8.기타,학생,0,6,6,N,None,0,,0,3413
10153,N,1,34,12002,30,N,200306,경기,6.제조업,2차산업 종사자,0,6,6,N,None,0,,0,3442
21915,N,1,16,11944,20,N,200410,광주,8.기타,학생,0,6,6,N,None,0,,0,3413
13146,N,1,20,15563,20,N,200801,경기,8.기타,학생,0,6,6,N,None,0,,0,0
7999,Y,1,32,7777,20,N,200306,전남,3.사무직,사무직,21816664,6,6,Y,3.사무직,0,,0,3285
11377,N,2,14,17089,11,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
9448,N,2,58,37916,20,N,200306,대구,3.사무직,단순 사무직,4919280,6,6,Y,3.사무직,2,,0,4445
8052,N,1,28,27638,20,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
232,N,2,75,24722,20,N,200306,경기,1.주부,주부,0,6,6,N,None,0,,0,3413
4722,N,1,17,4638,11,N,200306,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
13367,N,2,15,6805,30,N,201406,인천,8.기타,학생,0,6,6,N,None,0,,0,3413
6563,N,1,33,9444,20,N,200811,부산,3.사무직,사무직,0,6,6,N,None,0,,0,3565
12533,N,1,25,19027,20,N,200306,울산,8.기타,학생,0,6,6,N,None,0,,0,0
3956,N,2,15,16944,20,N,200401,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
18169,N,2,74,0,11,N,200306,전남,1.주부,주부,53100,0,0,N,None,0,,0,3413
7391,N,1,55,24722,20,N,200306,대구,2.자영업,자영업,0,6,6,Y,2.자영업,3,,0,5924
16950,N,1,30,16111,30,N,200306,경기,8.기타,학생,0,6,6,N,None,0,,0,0
10753,N,1,39,34838,20,N,200601,울산,2.자영업,자영업,0,6,6,Y,1.주부,0,,0,4931
17447,N,2,21,17361,20,N,200503,인천,8.기타,학생,0,6,6,N,None,0,,0,0
10311,N,1,21,0,99,N,200306,전북,8.기타,학생,0,6,6,N,None,0,,0,0
11402,N,1,73,7500,20,N,200306,경기,7.1차산업,1차산업 종사자,0,6,6,Y,1.주부,0,,0,3413
16861,N,1,35,4723,12,N,200306,전북,4.전문직,의료직 종사자,0,6,6,N,None,0,,0,3408
4173,N,2,12,0,99,N,200603,경기,8.기타,학생,0,6,6,N,None,0,,0,3413
20162,N,1,62,11388,20,N,199910,충북,6.제조업,운전직,4596000,6,6,Y,6.제조업,2,,0,3413
11433,N,1,70,7638,30,N,200306,전북,2.자영업,자영업,25340,8,8,Y,1.주부,0,,0,3413
15310,N,2,64,4006,11,N,200610,전남,1.주부,주부,0,6,6,Y,7.1차산업,0,,0,3413
15301,N,1,37,11527,20,N,200609,광주,8.기타,학생,0,6,6,N,None,0,,0,0
21756,N,2,36,30555,20,N,101,서울,3.사무직,사무직,11931720,6,6,Y,3.사무직,0,,0,3677
21361,N,1,37,0,99,N,200306,광주,4.전문직,전문직,0,7,7,Y,5.서비스,0,,0,3982
4104,N,1,12,9444,30,N,200506,울산,8.기타,학생,0,6,6,N,None,0,,0,3413
5997,N,1,18,2073,12,N,200306,경남,8.기타,학생,0,6,6,N,None,0,,0,3413
9646,N,1,52,6666,20,N,200306,경북,3.사무직,사무직,210200,6,6,Y,1.주부,0,,0,5211
8447,N,1,55,4722,30,N,200405,경기,3.사무직,사무직,0,6,7,Y,2.자영업,2,,0,4329
10034,N,1,40,3274,11,N,200306,경북,8.기타,학생,0,6,6,N,None,0,,0,0
